Wort;Positive;Negative;Ekel;Freude;Furcht;Trauer;Überraschung;Verachtung;Wut
Trouble;0;0;0;0;0;0;0;0;1
trüben;0;0;0;0;0;0;0;1;0
Trübsal;0;0;0;0;0;1;0;0;0
trübselig;0;0;0;0;0;1;0;0;0
Trübsinn;0;0;0;0;0;1;0;0;0
trübsinnig;0;0;0;0;0;1;0;0;0
Trulla;0;0;0;0;0;0;0;1;0
Trutsche;0;0;0;0;0;0;0;1;0
Tuch;0;0;0;0;0;0;0;1;0
tückisch;0;0;0;0;1;0;0;1;0
tugendlos;0;0;0;0;0;0;0;1;0
tumb;0;0;0;0;0;0;0;1;0
Tunichtgut;0;0;0;0;0;0;0;1;0
Tuppe;0;0;0;0;0;0;0;1;0
Tuse;0;0;0;0;0;0;0;1;0
Type;0;0;0;0;0;0;0;1;0
Tyrannei;0;0;0;0;0;0;0;0;1
Übel;0;0;1;0;0;0;0;0;0
übel;0;0;1;0;0;0;0;0;0
Übelkeit;0;0;1;0;0;0;0;0;0
übellaunig;0;0;0;0;0;1;0;0;1
Übellaunigkeit;0;0;0;0;0;1;0;0;1
Übelmann;0;0;0;0;0;0;0;1;0
übelnehmen;0;0;0;0;0;0;0;0;1
übelriechend;0;0;1;0;0;0;0;0;0
Übeltäter;0;0;0;0;0;0;0;1;0
überängstlich;0;0;0;0;1;0;0;0;0
überdreht;0;0;0;0;0;0;0;1;0
Überdruss;0;0;0;0;0;1;0;0;0
überdrüssig;0;0;0;0;0;1;0;0;0
überempfindlich;0;0;0;0;0;1;0;0;0
überfahren;0;0;0;0;0;0;1;0;0
Überfall;0;0;0;0;0;0;1;0;1
überfallartig;0;0;0;0;0;0;1;0;0
Überfallen;0;0;0;0;1;0;0;0;0
überfallen;0;0;0;0;0;0;1;0;0
übergeben;0;0;1;0;0;0;0;0;0
überglücklich;0;0;0;1;0;0;0;0;0
Übermut;0;0;0;1;0;0;0;0;0
überragend;0;0;0;1;0;0;0;0;0
überraschen;0;0;0;0;0;0;1;0;0
überraschend;0;0;0;0;0;0;1;0;0
überraschenderweise;0;0;0;0;0;0;1;0;0
überrascht;0;0;0;0;0;0;1;0;0
Überraschung;0;0;0;0;0;0;1;0;0
Überraschung!;0;0;0;0;0;0;1;0;0
Überraschungseffekt;0;0;0;0;0;0;1;0;0
Überraschungsmoment;0;0;0;0;0;0;1;0;0
Überraschungswert;0;0;0;0;0;0;1;0;0
überrumpeln;0;0;0;0;0;0;1;0;0
Überrumpelung;0;0;0;0;0;0;1;0;0
Übersättigung;0;0;1;0;0;0;0;0;0
überschaubar;0;0;0;0;0;0;0;1;0
überschnappen;0;0;0;0;0;0;0;0;1
überschwänglich;0;0;0;1;0;0;0;0;0
Überschwänglichkeit;0;0;0;1;0;0;0;0;0
übersensibel;0;0;0;0;0;1;0;0;0
übertölpeln;0;0;0;0;0;0;1;0;0
überwältig;0;0;0;1;0;0;0;0;0
überwältigend;0;0;0;0;0;0;1;0;0
überwältigt;0;0;0;0;1;0;1;0;0
umgangssprachlich;0;0;0;0;0;0;0;1;0
umhauen;0;0;0;0;0;0;1;0;0
umwerfend;0;0;0;1;0;0;0;0;0
unabsichtlich;0;0;0;0;0;0;1;0;0
unachtsam;0;0;0;0;0;0;0;1;0
unangebracht;0;0;0;0;0;0;0;1;0
unangekündigt;0;0;0;0;0;0;1;0;0
unangemessen;0;0;0;0;0;0;0;1;0
unangenehm;0;0;1;0;0;0;0;1;0
unanständig;0;0;0;0;0;0;0;1;0
unappetitlich;0;0;1;0;0;0;0;0;0
unaufgeräumt;0;0;0;0;0;0;1;0;0
unaufmerksam;0;0;0;0;0;0;0;1;0
unaufrichtig;0;0;0;0;0;0;0;1;0
unaufschiebbar;0;0;0;0;0;0;1;0;0
unausstehlich;0;0;1;0;0;0;0;1;0
unbarmherzig;0;0;0;0;0;0;0;1;1
unbeabsichtigt;0;0;0;0;0;0;1;0;0
unbedacht;0;0;0;0;0;0;0;1;0
unbedarft;0;0;0;0;0;0;0;1;0
unbedeutend;0;0;0;0;0;0;0;1;0
unbegabt;0;0;0;0;0;0;0;1;0
Unbehagen;0;0;1;0;1;0;0;0;0
unbeherrscht;0;0;0;0;0;0;0;0;1
Unbeholfener;0;0;0;0;0;0;0;1;0
Unbeholfenheit;0;0;0;0;0;0;0;1;0
unbekümmert;0;0;0;1;0;0;0;1;0
Unbekümmertheit;0;0;0;1;0;0;0;0;0
unbelehrbar;0;0;0;0;0;0;0;1;0
unbeliebt;0;0;0;0;0;1;0;0;0
Unbeliebtheit;0;0;0;0;0;0;0;1;0
unbeschwert;0;0;0;1;0;0;0;0;0
Unbeschwertheit;0;0;0;1;0;0;0;0;0
unbotmäßig;0;0;0;0;0;0;0;1;0
unbrauchbar;0;0;0;0;0;0;0;1;0
uncool;0;0;0;0;0;0;0;1;0
Unding;0;0;0;0;0;0;0;1;0
undistanziert;0;0;0;0;0;0;0;1;0
Unehren;0;0;0;0;0;0;0;1;0
unehrenhaft;0;0;0;0;0;0;0;1;0
uneitel;0;0;0;0;0;0;0;1;0
unentwickelt;0;0;0;0;0;0;0;1;0
unerbittlich;0;0;0;0;0;0;0;0;1
unerfahren;0;0;0;0;0;0;0;1;0
unerfreulich;0;0;0;0;0;1;0;1;1
unerfreulicherweise;0;0;0;0;0;0;0;1;0
unerhört;0;0;0;0;0;0;0;1;0
unerquicklich;0;0;0;0;0;1;0;1;0
Unerschütterlichkeit;0;0;0;0;0;1;0;0;0
unerträglich;0;0;1;0;0;0;0;1;0
unerwachsen;0;0;0;0;0;0;0;1;0
unerwartet;0;0;0;0;0;0;1;0;0
unerwarteterweise;0;0;0;0;0;0;1;0;0
unerwünscht;0;0;0;0;0;1;0;1;0
unfähig;0;0;0;0;0;0;0;1;0
Unfähigkeit;0;0;0;0;0;0;0;1;0
Unfall;0;0;0;0;1;1;1;0;0
Unfallstation;0;0;0;0;0;0;1;0;0
unfassbar;0;0;0;0;0;0;0;1;0
unfasslich;0;0;0;0;0;0;0;1;0
unfein;0;0;0;0;0;0;0;1;0
unflätig;0;0;0;0;0;0;0;1;0
unfreundlich;0;0;0;0;0;1;0;0;0
Unfreundlichkeit;0;0;0;0;0;1;0;0;0
Unfreundlichkeiten;0;0;0;0;0;1;0;0;0
unfroh;0;0;0;0;0;1;0;0;0
Unfug;0;0;0;0;0;0;0;1;0
ungeahnt;0;0;0;0;0;0;1;0;0
ungebügelt;0;0;0;0;0;0;0;1;0
ungebührend;0;0;0;0;0;0;0;1;0
ungebührlich;0;0;0;0;0;0;0;1;0
ungeduldig;0;0;0;0;0;0;1;0;1
ungehalten;0;0;0;0;0;0;1;0;1
Ungehaltenheit;0;0;0;0;0;0;0;0;1
Ungeheuer;0;0;0;0;1;0;0;0;0
ungeheuer;0;0;0;0;1;0;0;0;0
ungeheuerlich;0;0;0;0;1;0;1;1;1
ungehobelt;0;0;0;0;0;0;0;1;0
ungehörig;0;0;0;0;0;0;0;1;0
ungehorsam;0;0;0;0;0;0;0;1;0
ungeil;0;0;0;0;0;0;0;1;0
ungekämmt;0;0;0;0;0;0;0;1;0
ungelehrig;0;0;0;0;0;0;0;1;0
ungelenk;0;0;0;0;0;0;0;1;0
ungelüftet;0;0;1;0;0;0;0;0;0
Ungemach;0;0;0;0;0;1;0;1;0
ungemütlich;0;0;0;0;0;0;0;1;0
Ungenauigkeit;0;0;0;0;0;0;0;1;0
ungeniert;0;0;0;0;0;0;0;1;0
ungenießbar;0;0;1;0;0;0;0;1;0
ungepflegt;0;0;0;0;0;0;0;1;0
ungereimt;0;0;0;0;0;0;0;1;0
ungern;0;0;0;0;0;1;0;0;0
Ungeschicklichkeit;0;0;0;0;0;0;0;1;0
ungeschliffen;0;0;0;0;0;0;0;1;0
ungesittet;0;0;0;0;0;0;0;1;0
Ungetüm;0;0;0;0;0;0;0;1;0
ungewaschen;0;0;0;0;0;0;0;1;0
ungewöhnlich;0;0;0;0;0;0;1;1;0
ungewohnt;0;0;0;0;0;0;1;0;0
ungewollt;0;0;0;0;0;0;1;0;0
ungezielt;0;0;0;0;0;0;1;0;0
ungezogen;0;0;0;0;0;0;0;1;0
ungezügelt;0;0;0;0;0;0;1;0;0
ungezwungen;0;0;0;0;0;0;0;1;0
unglaubhaft;0;0;0;0;0;0;1;0;0
unglaublich;0;0;0;0;0;0;1;1;0
unglaublich!;0;0;0;0;0;0;1;0;0
unglaublicherweise;0;0;0;0;0;0;1;0;0
unglaubwürdig;0;0;0;0;0;0;0;1;0
Ungleichbehandlung;0;0;0;0;0;0;0;1;0
Unglück;0;0;0;0;1;1;0;0;0
unglücklich;0;0;0;0;0;1;0;0;0
Unglücksbotschaft;0;0;0;0;0;1;1;0;0
unglückselig;0;0;0;0;0;1;0;0;0
Unglücksfall;0;0;0;0;0;1;0;0;0
Unglücksrabe;0;0;0;0;0;1;0;0;0
Unglückstag;0;0;0;0;0;1;0;0;0
ungnädig;0;0;0;0;0;0;0;1;0
ungünstig;0;0;0;0;0;0;0;1;0
ungut;0;0;0;0;0;1;0;1;0
Unheil;0;0;0;0;1;1;0;0;0
unheildrohend;0;0;0;0;0;1;0;0;0
unheilschwanger;0;0;0;0;0;1;0;0;0
Unheilsprophet;0;0;0;0;0;1;0;0;0
unheilvoll;0;0;0;0;0;1;0;0;0
unheimlich;0;0;0;0;1;0;0;0;0
unhinterfragt;0;0;0;0;0;0;0;1;0
unhöflich;0;0;0;0;0;1;0;1;0
Unhöflichkeit;0;0;0;0;0;1;0;1;0
Unhold;0;0;0;0;0;0;0;1;0
unhygienisch;0;0;1;0;0;0;0;1;0
unintelligent;0;0;0;0;0;0;0;1;0
unkeusch;0;0;0;0;0;0;0;1;0
unklug;0;0;0;0;0;0;0;1;0
unkontrolliert;0;0;0;0;0;0;1;0;0
unkritisch;0;0;0;0;0;0;0;1;0
unleidlich;0;0;0;0;0;0;0;1;0
unliebsam;0;0;0;0;0;0;0;1;0
unlogisch;0;0;0;0;0;0;0;1;0
unlustig;0;0;0;0;0;1;0;0;0
unmanierlich;0;0;0;0;0;0;0;1;0
unmenschlich;0;0;0;0;0;0;0;1;0
unmöglich;0;0;0;0;0;0;0;1;0
Unmuß;0;0;0;0;0;0;0;0;1
Unmut;0;0;0;0;0;1;0;0;1
unordentlich;0;0;0;0;0;0;1;1;0
unorganisiert;0;0;0;0;0;0;1;0;0
unprätentiös;0;0;0;0;0;0;0;1;0
unrasiert;0;0;0;0;0;0;0;1;0
unreflektiert;0;0;0;0;0;0;0;1;0
unregelmäßig;0;0;0;0;0;0;1;0;0
unreif;0;0;0;0;0;0;0;1;0
unrein;0;0;0;0;0;0;0;1;0
Unruhe;0;0;0;0;1;0;0;0;1
unruhig;0;0;0;0;1;0;0;0;0
unrühmlich;0;0;0;0;0;0;0;1;0
unsachlich;0;0;0;0;0;0;0;1;0
unsäglich;0;0;0;0;0;0;0;1;0
unsauber;0;0;1;0;0;0;0;1;0
unscheinbar;0;0;0;0;0;0;0;1;0
unschön;0;0;0;0;0;0;0;1;0
unschuldig;0;0;0;0;0;0;0;1;0
Unsegen;0;0;0;0;0;1;0;0;0
unseligerweise;0;0;0;0;0;0;0;1;0
unsicher;0;0;0;0;1;0;0;0;0
Unsicherheit;0;0;0;0;1;0;0;0;0
Unsinn;0;0;0;0;0;0;0;1;0
unsinnig;0;0;0;0;0;0;0;1;0
Unsinnigkeit;0;0;0;0;0;0;0;1;0
unsittlich;0;0;0;0;0;0;0;1;0
unsolide;0;0;0;0;0;0;0;1;0
unsorgfältig;0;0;0;0;0;0;0;1;0
unstrukturiert;0;0;0;0;0;0;1;0;0
Unsympath;0;0;0;0;0;0;0;1;0
unsympathisch;0;0;0;0;0;0;0;1;0
untalentiert;0;0;0;0;0;0;0;1;0
unterbelichtet;0;0;0;0;0;0;0;1;0
unterbieten;0;0;0;0;0;0;0;1;0
unterbrechen;0;0;0;0;0;0;0;1;0
Unterdrückung;0;0;0;0;0;0;0;0;1
unterentwickelt;0;0;0;0;0;0;0;1;0
Untergang;0;0;0;0;0;1;0;0;0
Untergangsstimmung;0;0;0;0;0;1;0;0;0
untergeben;0;0;0;0;0;0;0;1;0
untergeordnet;0;0;0;0;0;0;0;1;0
Unterhaltung;0;0;0;1;0;0;0;0;0
unterirdisch;0;0;0;0;0;0;0;1;0
unterkühlt;0;0;0;0;0;1;0;0;0
unterlassen;0;0;0;0;0;0;0;1;0
unterschätzen;0;0;0;0;0;0;0;1;0
Unterschuss;0;0;0;0;0;1;0;0;0
untersuchen;0;0;0;0;0;0;0;1;0
Unterwürfigkeit;0;0;0;0;0;0;0;1;0
Untier;0;0;0;0;0;0;0;1;0
untröstlich;0;0;0;0;0;1;0;0;0
untypisch;0;0;0;0;0;0;1;0;0
unüberlegt;0;0;0;0;0;0;0;1;0
unüblich;0;0;0;0;0;0;1;0;0
unverbesserlich;0;0;0;0;0;0;0;1;0
unverfroren;0;0;0;0;0;0;0;1;0
unverfrorenerweise;0;0;0;0;0;0;0;1;0
Unverfrorenheit;0;0;0;0;0;0;0;1;0
unverhofft;0;0;0;0;0;0;1;0;0
unvermittelt;0;0;0;0;0;0;1;0;0
unvermutet;0;0;0;0;0;0;1;0;0
unvernünftig;0;0;0;0;0;0;0;1;1
unverschämt;0;0;0;0;0;0;0;1;0
unverschämterweise;0;0;0;0;0;0;0;1;0
Unverschämtheit;0;0;0;0;0;0;0;1;0
unversehens;0;0;0;0;0;0;1;0;0
unverständig;0;0;0;0;0;0;0;1;0
unverständlich;0;0;0;0;0;0;0;1;0
unvertraut;0;0;0;0;0;0;1;0;0
unverwöhnt;0;0;0;0;0;0;0;1;0
unvorhergesehen;0;0;0;0;0;0;1;0;0
unvorhergesehenermaßen;0;0;0;0;0;0;1;0;0
unvorhersehbar;0;0;0;0;0;0;1;0;0
unvorsichtig;0;0;0;0;0;0;0;1;0
Unwichtigkeit;0;0;0;0;0;0;0;1;0
unwillig;0;0;0;0;0;0;0;1;0
unwillkommen;0;0;0;0;0;0;0;1;0
unwirsch;0;0;0;0;0;0;0;1;0
unwohl;0;0;1;0;0;0;0;1;0
Unwohlsein;0;0;1;0;0;1;0;0;0
unwürdig;0;0;0;0;0;0;0;1;0
unzüchtig;0;0;0;0;0;0;0;1;0
unzufrieden;0;0;0;0;0;1;0;0;0
Unzufriedenheit;0;0;0;0;0;1;0;0;0
unzurechnungsfähig;0;0;0;0;0;0;0;1;0
Unzurechnungsfähiger;0;0;0;0;0;0;0;1;0
unzuverlässig;0;0;0;0;0;0;0;1;0
ups;0;0;0;0;0;0;1;0;0
urgent;0;0;0;0;0;0;1;0;0
urkomisch;0;0;0;1;0;0;0;0;0
urplötzlich;0;0;0;0;0;0;1;0;0
urst;0;0;0;0;0;0;1;0;0
Urvieh;0;0;0;0;0;0;0;1;0
uups;0;0;0;0;0;0;1;0;0
Vasall;0;0;0;0;0;0;0;1;0
Vater;0;0;0;1;0;0;0;0;0
Vendetta;0;0;0;0;0;0;0;0;1
verabscheuen;0;0;1;0;1;0;0;1;0
verabscheuenswert;0;0;1;0;0;0;0;1;0
verabscheuungswürdig;0;0;0;0;0;0;0;1;0
Verabscheuungswürdigkeit;0;0;1;0;0;0;0;0;0
verachten;0;0;0;0;0;0;0;1;0
verachtenswert;0;0;0;0;0;0;0;1;0
verächtlich;0;0;0;0;0;0;0;1;0
verächtlichmachend;0;0;0;0;0;0;0;1;0
Verächtlichmachung;0;0;0;0;0;0;0;1;0
Verachtung;0;0;0;0;0;0;0;1;0
verachtungsvoll;0;0;0;0;0;0;0;1;0
verachtungswürdig;0;0;0;0;0;0;0;1;0
veralbern;0;0;0;0;0;0;0;1;0
Veralberung;0;0;0;0;0;0;0;1;0
verängstig;0;0;0;0;1;0;0;0;0
verängstigen;0;0;0;0;1;0;0;0;0
Verängstigung;0;0;0;0;1;0;0;0;0
veräppeln;0;0;0;0;0;0;0;1;0
Veräppelung;0;0;0;0;0;0;0;1;0
verärgern;0;0;0;0;0;0;0;0;1
Verärgerung;0;0;0;0;0;0;0;0;1
Verarsche;0;0;0;0;0;0;0;1;0
verarschen;0;0;0;0;0;0;0;1;1
Verarscherei;0;0;0;0;0;0;0;1;0
Verarschung;0;0;0;0;0;0;0;1;0
verausgabt;0;0;0;0;0;0;0;1;0
Verbalinjurie;0;0;0;0;0;0;0;1;0
verbannen;0;0;0;0;0;0;0;1;0
Verbannung;0;0;0;0;0;1;0;0;0
verbiestert;0;0;0;0;0;0;0;1;0
verbinden;0;0;0;0;0;0;0;1;0
verbissen;0;0;0;0;0;0;0;0;1
Verbissenheit;0;0;0;0;0;0;0;1;0
verbittern;0;0;0;0;0;1;0;0;0
verbitternd;0;0;0;0;0;1;0;0;0
verbittert;0;0;0;0;0;1;0;0;0
Verbitterung;0;0;0;0;0;1;0;0;0
Verblendung;0;0;0;0;0;1;0;0;0
verblichen;0;0;0;0;0;1;0;1;0
verblödet;0;0;0;0;0;0;0;1;0
verblüffen;0;0;0;0;0;0;1;0;0
verblüffend;0;0;0;0;0;0;1;0;0
verblüfft;0;0;0;0;0;0;1;0;0
Verblüfftheit;0;0;0;0;0;0;1;0;0
Verblüffung;0;0;0;0;0;0;1;0;0
verbohrt;0;0;0;0;0;1;0;1;0
verbrämen;0;0;0;0;0;0;0;1;0
verbraucht;0;0;0;0;0;0;0;1;0
verbreitet;0;0;0;0;0;0;0;1;0
verbummeln;0;0;0;0;0;1;0;0;0
verbunden;0;0;0;0;0;0;0;1;0
verdammen;0;0;0;0;0;0;0;1;0
Verdammnis;0;0;0;0;0;1;0;0;0
verdammt;0;0;0;0;0;1;0;1;1
verdammt!;0;0;0;0;0;0;1;0;0
verdattert;0;0;0;0;0;0;1;0;0
verdelli!;0;0;0;0;0;0;1;0;0
Verderben;0;0;0;0;0;1;0;0;0
verderben;0;0;1;0;0;1;0;1;0
verdonnert;0;0;0;0;0;0;1;0;0
verdorben;0;0;1;0;0;1;0;1;0
verdorri!;0;0;0;0;0;0;1;0;0
verdreckt;0;0;0;0;0;0;0;1;0
verdreht;0;0;0;0;0;0;1;1;0
verdrießen;0;0;0;0;0;0;0;0;1
verdrießlich;0;0;0;0;0;1;0;1;1
verdrossen;0;0;0;0;0;1;0;1;0
Verdrossenheit;0;0;0;0;0;0;0;0;1
Verdruss;0;0;0;0;0;1;0;0;1
verdummbeuteln;0;0;0;0;0;0;0;1;0
verdummdeubeln;0;0;0;0;0;0;0;1;0
verdunkeln;0;0;0;0;1;0;0;0;0
verdutzen;0;0;0;0;0;0;1;0;0
verdutzt;0;0;0;0;0;0;1;0;0
vereinsamen;0;0;0;0;0;1;0;1;0
Verekeln;0;0;1;0;0;0;0;0;0
verekeln;0;0;1;0;0;0;0;1;0
Vereklung;0;0;1;0;0;0;0;0;0
verelenden;0;0;0;0;0;0;0;1;0
verenden;0;0;0;0;0;1;0;0;0
verfahren;0;0;0;0;0;1;0;0;0
Verfall;0;0;0;0;1;1;0;0;0
verfallen;0;0;1;0;0;0;0;1;0
verfaulen;0;0;0;0;0;0;0;1;0
verfault;0;0;0;0;0;0;0;1;0
verfickt;0;0;0;0;0;0;0;1;1
verfluchen;0;0;0;0;0;0;0;1;0
verflucht;0;0;0;0;1;0;0;1;1
verführen;0;0;0;1;0;0;0;0;0
verführerisch;0;0;0;0;0;0;0;1;0
vergackeiern;0;0;0;0;0;0;0;1;0
vergällen;0;0;0;0;0;0;0;1;0
vergammeln;0;0;1;0;0;0;0;1;0
vergammelt;0;0;0;0;0;0;0;1;0
vergebens;0;0;0;0;0;1;0;0;0
vergeblich;0;0;0;0;0;1;0;0;0
vergehen;0;0;0;0;0;1;0;0;0
Vergeltung;0;0;0;0;0;0;0;0;1
Vergeltungsmaßnahme;0;0;0;0;0;0;0;0;1
vergessen;0;0;0;0;0;1;0;0;0
Vergnügen;0;0;0;1;0;0;0;0;0
vergnügen;0;0;0;1;0;0;0;0;0
vergnüglich;0;0;0;1;0;0;0;0;0
Vergnügtheit;0;0;0;1;0;0;0;0;0
Vergnügung;0;0;0;1;0;0;0;0;0
vergrämen;0;0;0;0;0;0;0;0;1
vergrämt;0;0;0;0;0;1;0;0;0
vergrätzen;0;0;0;0;0;0;0;0;1
vergraulen;0;0;1;0;0;0;0;1;0
verhalten;0;0;0;0;0;0;0;1;0
Verhängnis;0;0;0;0;1;0;0;0;0
verharmlosen;0;0;0;0;0;0;0;1;0
verhärmt;0;0;0;0;0;1;0;0;0
verhasst;0;0;1;0;0;1;0;0;0
verhaßt;0;0;1;0;0;0;0;0;0
verheddern;0;0;0;0;0;0;1;0;0
verherrend;0;0;0;0;1;0;0;0;0
verhindern;0;0;0;0;0;0;0;1;0
verhöhnen;0;0;0;0;0;0;0;1;0
verhöhnend;0;0;0;0;0;0;0;1;0
verhohnepiepeln;0;0;0;0;0;0;0;1;0
verhohnepipeln;0;0;0;0;0;0;0;1;0
Verhöhnung;0;0;0;0;0;0;0;1;0
verhökern;0;0;0;0;0;0;0;1;0
verhüllen;0;0;0;0;0;0;0;1;0
verjagen;0;0;0;0;0;0;0;1;0
verjagend;0;0;0;0;0;0;0;1;0
verkaspern;0;0;0;0;0;0;0;1;0
verkaufen;0;0;0;0;0;0;0;1;0
verkleinern;0;0;0;0;0;0;0;1;0
verklopfen;0;0;0;0;0;0;0;1;0
verkloppen;0;0;0;0;0;0;0;1;0
verknallt;0;0;0;0;0;0;0;1;0
verknäueln;0;0;0;0;0;0;1;0;0
verkohlen;0;0;0;0;0;0;0;1;0
verkommen;0;0;0;0;0;0;0;1;0
verlachen;0;0;0;0;0;0;0;1;0
verladen;0;0;0;0;0;0;0;1;0
verlassen;0;0;0;0;0;1;0;0;0
Verlassenheit;0;0;0;0;0;1;0;0;0
verlästern;0;0;0;0;0;0;0;1;0
verlegen;0;0;0;0;0;1;0;0;0
verleiden;0;0;1;0;0;0;0;1;0
Verleider;0;0;1;0;0;0;0;0;0
verletzen;0;0;0;0;1;1;0;0;0
verletzend;0;0;0;0;0;0;0;1;0
verletzt;0;0;0;0;0;1;0;1;0
Verletzung;0;0;0;0;1;1;0;0;0
verleumden;0;0;0;0;0;0;0;1;0
Verleumdung;0;0;0;0;0;0;0;1;0
verliebt;0;0;0;0;0;0;0;1;0
Verlierer;0;0;0;0;0;0;0;1;0
verlogen;0;0;0;0;0;0;0;1;0
verlottern;0;0;0;0;0;0;0;1;0
verlottert;0;0;0;0;0;0;0;1;0
verludert;0;0;0;0;0;0;0;1;0
verlumpt;0;0;0;0;0;0;0;1;0
Verlust;0;0;0;0;0;1;0;0;0
Verlustangst;0;0;0;0;0;1;0;0;0
verlustbehaftet;0;0;0;0;0;0;0;1;0
verlustreich;0;0;0;0;0;1;0;0;0
vermarkten;0;0;0;0;0;0;0;1;0
vermasseln;0;0;0;0;0;0;0;1;0
Vermessenheit;0;0;0;0;0;0;0;1;0
vermiesen;0;0;1;0;0;0;0;1;0
vermodern;0;0;0;0;0;0;0;1;0
vermodert;0;0;0;0;0;0;0;1;0
vermorscht;0;0;0;0;0;0;0;1;0
vernachlässigen;0;0;0;0;0;0;0;1;0
Vernachlässigung;0;0;0;0;0;0;0;1;0
vernagelt;0;0;0;0;0;0;0;1;0
vernarrt;0;0;0;0;0;0;0;1;0
vernatzen;0;0;0;0;0;0;0;1;0
vernichten;0;0;0;0;0;0;0;1;0
vernichtend;0;0;0;0;0;0;0;1;0
vernichtet;0;0;0;0;0;0;0;1;0
Vernichtung;0;0;0;0;0;1;0;0;0
vernunftwidrig;0;0;0;0;0;0;0;1;0
Verpissertum;0;0;0;0;0;0;0;1;0
verquer;0;0;0;0;0;0;0;1;0
verramschen;0;0;0;0;0;0;0;1;0
Verrat;0;0;0;0;0;1;0;0;0
verräterisch;0;0;0;0;0;0;0;1;0
verratzt;0;0;0;0;0;0;0;1;0
verrecken;0;0;0;0;0;0;0;1;0
verreckt;0;0;0;0;0;0;0;1;0
verreißen;0;0;0;0;0;0;0;1;0
verrotten;0;0;1;0;0;0;0;1;0
verrottet;0;0;0;0;0;0;0;1;0
verrucht;0;0;0;0;0;0;0;1;0
verrückt;0;0;0;0;0;0;1;1;1
Verrückter;0;0;0;0;0;0;0;1;0
Verrücktheit;0;0;0;0;0;0;0;1;0
versachlichen;0;0;0;0;0;0;0;1;0
versacken;0;0;0;0;0;0;0;1;0
Versagen;0;0;0;0;0;1;0;0;0
Versager;0;0;0;0;0;0;0;1;0
versauen;0;0;1;0;0;0;0;1;0
versauern;0;0;0;0;0;0;0;1;0
versaut;0;0;1;0;0;0;0;1;0
verschachern;0;0;0;0;0;0;0;1;0
verschaukeln;0;0;0;0;0;0;0;1;0
verscheiden;0;0;0;0;0;1;0;0;0
verscheißern;0;0;0;0;0;0;0;1;0
verscherbeln;0;0;0;0;0;0;0;1;0
verscheuchen;0;0;1;0;0;0;0;1;0
verscheuchend;0;0;0;0;0;0;0;1;0
verschieden;0;0;0;0;0;0;0;1;0
verschlafen;0;0;0;0;0;0;0;1;0
verschlagen;0;0;0;0;0;0;0;1;0
verschlampen;0;0;0;0;0;0;0;1;0
Verschlechterung;0;0;0;0;0;1;0;0;0
verschleiern;0;0;0;0;0;0;0;1;0
verschlissen;0;0;0;0;0;0;0;1;0
verschmähen;0;0;0;0;0;0;0;1;0
Verschmieren;0;0;1;0;0;0;0;0;0
verschmieren;0;0;1;0;0;0;0;0;0
verschmutzen;0;0;1;0;0;0;0;0;0
verschnarcht;0;0;0;0;0;0;0;1;0
verschnupft;0;0;0;0;0;0;0;0;1
Verschönerung;0;0;0;1;0;0;0;0;0
verschossen;0;0;0;0;0;0;0;1;0
verschrecken;0;0;0;0;1;0;1;0;0
verschüchtern;0;0;0;0;1;0;0;0;0
Verschwinde!;0;0;0;0;0;0;0;1;0
Verschwörung;0;0;0;0;1;0;0;0;0
versehentlich;0;0;0;0;0;0;1;0;0
verseucht;0;0;1;0;0;0;0;0;0
versiffen;0;0;1;0;0;0;0;1;0
versifft;0;0;1;0;0;0;0;0;0
verspotten;0;0;0;0;0;0;0;1;0
Verspottung;0;0;0;0;0;0;0;1;0
versteinert;0;0;0;0;0;0;1;0;0
versterben;0;0;0;0;0;1;0;0;0
verstimmen;0;0;0;0;0;0;0;0;1
Verstimmung;0;0;0;0;0;1;0;0;1
Verstopfung;0;0;1;0;0;0;0;0;0
verstören;0;0;0;0;0;0;1;0;0
verstört;0;0;0;0;1;0;0;0;0
verstrubbeln;0;0;0;0;0;0;1;0;0
versumpfen;0;0;0;0;0;0;0;1;0
vertändeln;0;0;0;0;0;0;0;1;0
Verteidigung;0;0;0;0;1;0;0;0;0
verteufeln;0;0;0;0;0;0;0;1;0
verticken;0;0;0;0;0;0;0;1;0
vertickern;0;0;0;0;0;0;0;1;0
Vertrauen;0;0;0;1;0;0;0;0;0
vertrauensselig;0;0;0;0;0;0;0;1;0
vertraut;0;0;0;0;0;0;0;1;0
vertreiben;0;0;1;0;0;0;0;1;0
vertreibend;0;0;0;0;0;0;0;1;0
verübeln;0;0;0;0;0;0;0;0;1
verulken;0;0;0;0;0;0;0;1;0
verunglimpfen;0;0;0;0;0;0;0;1;0
Verunglimpfung;0;0;0;0;0;0;0;1;0
verunglückt;0;0;0;0;0;1;0;0;0
verunreinigen;0;0;1;0;0;0;0;0;0
verunreinigt;0;0;0;0;0;0;0;1;0
Verunreinigung;0;0;1;0;0;0;0;0;0
verunsichern;0;0;0;0;0;0;1;0;0
verurteilen;0;0;0;0;0;0;0;1;0
Verurteilung;0;0;0;0;1;1;0;0;0
verwahrlosen;0;0;0;0;0;0;0;1;0
verwahrlost;0;0;0;0;0;1;0;1;0
verwaist;0;0;0;0;0;1;0;0;0
Verwandte;0;0;0;1;0;0;0;0;0
verwechseln;0;0;0;0;0;0;1;0;0
